ID,CODIGO,NOMBRE,MEDIDA,EAN,CATEGORIA,SUBCATEGORIA,TIPO,MARCA,MODELO,ECO,PVP,USU,FOTO,DESCRIP,NOMBRE_ECO,LIBRE,ANCHO,CONST1,PERFIL,CONST2,LLANTA,IC,IV,FR,TTTL
6707,2068700,PIRELLI DIABLO ROSSO II 190/55ZR17 75W R TL,1905517,8019227206876,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO ROSSO II,"1,01","196,50","141,11",PIRELLI ROSSO II R.jpg,,S.I GESTION NFU - RD 1619/2005,,190,/,55,ZR,17,75,W,R,TL
6771,2072400,PIRELLI DIABLO ROSSO II 240/45ZR17 82W R TL,2404517,8019227207248,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO ROSSO II,"1,01","263,00","190,93",PIRELLI ROSSO II R.jpg,,S.I GESTION NFU - RD 1619/2005,,240,/,45,ZR,17,82,W,R,TL
2182,1660800,PIRELLI DIABLO SCOOTER 100/80-16 50P F TL,1008016,8019227166088,01.NEUMATICOS,01.MOTO,03.SCOOTER,PIRELLI,DIABLO SCOOTER,"1,01","70,50","48,55",PIRELLI DIABLO SCOOTER F.jpg,,S.I GESTION NFU - RD 1619/2005,,100,/,80,-,16,50,P,F,TL
2673,1661500,PIRELLI DIABLO SCOOTER 120/80-16 60P R TL,1208016,8019227166156,01.NEUMATICOS,01.MOTO,03.SCOOTER,PIRELLI,DIABLO SCOOTER,"1,01","81,50","54,14",PIRELLI DIABLO SCOOTER RADIAL R.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,80,-,16,60,P,R,TL
3523,1661000,PIRELLI DIABLO SCOOTER 130/80-16 64P R TL,1308016,8019227166101,01.NEUMATICOS,01.MOTO,03.SCOOTER,PIRELLI,DIABLO SCOOTER,"1,01","93,50","60,23",PIRELLI DIABLO SCOOTER RADIAL R.jpg,,S.I GESTION NFU - RD 1619/2005,,130,/,80,-,16,64,P,R,TL
934,1527500,PIRELLI DIABLO STRADA 110/80ZR18 58W F TL,1108018,8019227152753,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO STRADA,"1,01","141,50","105,17",PIRELLI DIABLO STRADA F.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,80,ZR,18,58,W,F,TL
546,1527400,PIRELLI DIABLO STRADA 120/60ZR17 55W F TL,1206017,8019227152746,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO STRADA,"1,01","114,50","87,53",PIRELLI DIABLO STRADA F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,60,ZR,17,55,W,F,TL
396,1527300,PIRELLI DIABLO STRADA 120/70ZR17 58W F TL,1207017,8019227152739,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO STRADA,"1,01","125,00","94,39",PIRELLI DIABLO STRADA F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,70,ZR,17,58,W,F,TL
547,1527800,PIRELLI DIABLO STRADA 160/60ZR17 69W R TL,1606017,8019227152784,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO STRADA,"1,01","157,00","115,30",PIRELLI DIABLO STRADA R.jpg,,S.I GESTION NFU - RD 1619/2005,,160,/,60,ZR,17,69,W,R,TL
899,1527700,PIRELLI DIABLO STRADA 170/60ZR17 72W R TL,1706017,8019227152777,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO STRADA,"1,01","155,00","113,99",PIRELLI DIABLO STRADA R.jpg,,S.I GESTION NFU - RD 1619/2005,,170,/,60,ZR,17,72,W,R,TL
397,1527600,PIRELLI DIABLO STRADA 180/55ZR17 73W R TL,1805517,8019227152760,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO STRADA,"1,01","165,00","120,53",PIRELLI DIABLO STRADA R.jpg,,S.I GESTION NFU - RD 1619/2005,,180,/,55,ZR,17,73,W,R,TL
2628,1783300,PIRELLI DIABLO SUPERCORSA SP 120/70ZR17 58W F TL,1207017,8019227178333,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO SUPERCORSA SP,"1,01","172,50","127,52",PIRELLI DIABLO SUPERCORSA F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,70,ZR,17,58,W,F,TL
2629,1806600,PIRELLI DIABLO SUPERCORSA SP 180/55ZR17 73W R TL,1805517,8019227180664,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO SUPERCORSA SP,"1,01","228,00","164,45",PIRELLI DIABLO SUPERCORSA R.jpg,,S.I GESTION NFU - RD 1619/2005,,180,/,55,ZR,17,73,W,R,TL
6200,2008100,PIRELLI DIABLO SUPERCORSA SP 190/50ZR17 73W R TL,1905017,8019227200812,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO SUPERCORSA SP,"1,01","240,00","172,44",PIRELLI DIABLO SUPERCORSA R.jpg,,S.I GESTION NFU - RD 1619/2005,,190,/,50,ZR,17,73,W,R,TL
2630,1783400,PIRELLI DIABLO SUPERCORSA SP 190/55ZR17 75W R TL,1905517,8019227178340,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO SUPERCORSA SP,"1,01","246,00","176,43",PIRELLI DIABLO SUPERCORSA R.jpg,,S.I GESTION NFU - RD 1619/2005,,190,/,55,ZR,17,75,W,R,TL
6781,2023300,PIRELLI DIABLO SUPERCORSA SP 200/55ZR17 78W R TL,2005517,8019227202335,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO SUPERCORSA SP,"1,01","258,00","184,42",PIRELLI DIABLO SUPERCORSA R.jpg,,S.I GESTION NFU - RD 1619/2005,,200,/,55,ZR,17,78,W,R,TL
7760,2166900,PIRELLI DIABLO SUPERCORSA SP V2 120/70ZR17 58W F TL,1207017,8019227216691,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO SUPERCORSA SP V2,"1,01","172,50","127,52",PIRELLI DIABLO SUPERCORSA 2 F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,70,ZR,17,58,W,F,TL
7761,2167000,PIRELLI DIABLO SUPERCORSA SP V2 200/55ZR17 78W R TL,2005517,8019227216707,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DIABLO SUPERCORSA SP V2,"1,01","258,00","184,42",PIRELLI DIABLO SUPERCORSA 2 R.jpg,,S.I GESTION NFU - RD 1619/2005,,200,/,55,ZR,17,78,W,R,TL
1019,1596200,PIRELLI DRAGON SUPERCORSA PRO 110/70ZR17 54W F TL,1107017,8019227159622,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DRAGON SUPERCORSA PRO,"1,01","134,50","103,85",PIRELLI DRAGON SUPERCORSA F.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,70,ZR,17,54,W,F,TL
137,1605000,PIRELLI DRAGON SUPERCORSA PRO 120/70ZR17 58W F TL,1207017,8019227160505,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DRAGON SUPERCORSA PRO,"1,01","131,00","101,48",PIRELLI DRAGON SUPERCORSA F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,70,ZR,17,58,W,F,TL
86,1592300,PIRELLI DRAGON SUPERCORSA PRO 120/70ZR17 58W F TL SC2,1207017,8019227159233,01.NEUMATICOS,01.MOTO,02.COMPETICION,PIRELLI,DRAGON SUPERCORSA PRO,"1,01","183,00","123,43",PIRELLI DRAGON SUPERCORSA F.jpg,,S.I GESTION NFU - RD 1619/2005,SC2 COMPUESTO MEDIO,120,/,70,ZR,17,58,W,F,TL
87,1592600,PIRELLI DRAGON SUPERCORSA PRO 180/55ZR17 73W R TL SC2,1805517,8019227159264,01.NEUMATICOS,01.MOTO,02.COMPETICION,PIRELLI,DRAGON SUPERCORSA PRO,"1,01","229,00","151,26",PIRELLI DRAGON SUPERCORSA R.jpg,,S.I GESTION NFU - RD 1619/2005,SC2 COMPUESTO MEDIO,180,/,55,ZR,17,73,W,R,TL
1561,1596600,PIRELLI DRAGON SUPERCORSA PRO 190/50ZR17 73W R TL,1905017,8019227159660,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DRAGON SUPERCORSA PRO,"1,01","206,00","152,30",PIRELLI DRAGON SUPERCORSA R.jpg,,S.I GESTION NFU - RD 1619/2005,,190,/,50,ZR,17,73,W,R,TL
152,1605200,PIRELLI DRAGON SUPERCORSA PRO 190/55ZR17 75W R TL,1905517,8019227160529,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,DRAGON SUPERCORSA PRO,"1,01","211,00","155,69",PIRELLI DRAGON SUPERCORSA R.jpg,,S.I GESTION NFU - RD 1619/2005,,190,/,55,ZR,17,75,W,R,TL
1491,1669800,PIRELLI DRAGON SUPERCORSA PRO 190/55ZR17 75W R TL SC2,1905517,8019227166989,01.NEUMATICOS,01.MOTO,02.COMPETICION,PIRELLI,DRAGON SUPERCORSA PRO,"1,01","248,00","177,76",PIRELLI DRAGON SUPERCORSA R.jpg,,S.I GESTION NFU - RD 1619/2005,SC2 COMPUESTO MEDIO,190,/,55,ZR,17,75,W,R,TL
4071,1951100,PIRELLI EVO 21 110/70-12 47L F TL,1107012,8019227195118,01.NEUMATICOS,02.SCOOTER,03.SCOOTER,PIRELLI,EVO 21,"1,01","44,50","36,89",PIRELLI EVO21.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,70,-,12,47,L,F,TL
4072,1951200,PIRELLI EVO 22 120/70-12 51L R TL,1207012,8019227195125,01.NEUMATICOS,02.SCOOTER,03.SCOOTER,PIRELLI,EVO 22,"1,01","56,00","44,25",PIRELLI EVO22.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,70,-,12,51,L,R,TL
1558,1002400,PIRELLI MANDRAKE MT15 110/80-14 59J R TL ,1108014,8019227100242,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MANDRAKE MT15,"1,01","53,00","42,33",PIRELLI MT15.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,110,/,80,-,14,59,J,R,TL
2261,1002200,PIRELLI MANDRAKE MT15 80/80-16 45J F TL ,808016,8019227100228,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MANDRAKE MT15,"1,01","50,50","39,63",PIRELLI MT15.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,80,/,80,-,16,45,J,F,TL
1557,1002300,PIRELLI MANDRAKE MT15 90/80-16 51J R TL ,908016,8019227100235,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MANDRAKE MT15,"1,01","50,00","39,34",PIRELLI MT15.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,90,/,80,-,16,51,J,R,TL
3527,0244200,PIRELLI ML 12 2.00-17 31J F/R TT ,2.0017,8019227024425,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,ML 12,"1,01","33,50","29,98",PIRELLI ML12.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,2.00,,,-,17,31,J,F/R,TT
3526,0710600,PIRELLI ML 12 2.25-14 35J F/R TT ,2.2514,8019227071061,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,ML 12,"1,01","35,00","32,32",PIRELLI ML12.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,2.25,,,-,14,35,J,F/R,TT
2761,0244000,PIRELLI ML 12 2.25-16 38J F/R TT ,2.2516,8019227024401,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,ML 12,"1,01","36,50","33,44",PIRELLI ML12.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,2.25,,,-,16,38,J,F/R,TT
3528,0244300,PIRELLI ML 12 2.25-17 39J F/R TT ,2.2517,8019227024432,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,ML 12,"1,01","36,50","33,44",PIRELLI ML12.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,2.25,,,-,17,39,J,F/R,TT
2078,0244100,PIRELLI ML 12 2.50-16 42J F/R TT ,2.5016,8019227024418,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,ML 12,"1,01","37,00","33,82",PIRELLI ML12.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,2.50,,,-,16,42,J,F/R,TT
2026,0244700,PIRELLI ML 12 80/80-14 43J F/R TT ,808014,8019227024470,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,ML 12,"1,01","41,50","38,41",PIRELLI ML12.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,80,/,80,-,14,43,J,F/R,TT
1210,0947600,PIRELLI ML 75 2.50-16 42J F/R TT ,2.5016,8019227094763,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,ML 75,"1,01","46,00","41,78",PIRELLI ML75.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,2.50,,,-,16,42,J,F/R,TT
734,0894000,PIRELLI ML 75 2.50-17 43J F/R TT ,2.5017,8019227089400,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,ML 75,"1,01","48,00","44,49",PIRELLI ML75.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,2.50,,,-,17,43,J,F/R,TT
921,0947700,PIRELLI ML 75 2.75-16 46J F/R TT ,2.7516,8019227094770,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,ML 75,"1,01","49,50","45,62",PIRELLI ML75.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,2.75,,,-,16,46,J,F/R,TT
909,0341600,PIRELLI MT 21 RALLYCROSS 100/100-18 59P R TT,10010018,,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,PIRELLI,MT 21 RALLYCROSS,"1,01","100,00","80,48",PIRELLI MT21 R.jpg,,S.I GESTION NFU - RD 1619/2005,,100,/,100,-,18,59,P,R,TT
1153,0341500,PIRELLI MT 21 RALLYCROSS 110/80-18 58P R TT,1108018,8019227034158,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,PIRELLI,MT 21 RALLYCROSS,"1,01","75,50","60,85",PIRELLI MT21 R.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,80,-,18,58,P,R,TT
821,0342000,PIRELLI MT 21 RALLYCROSS 120/80-18 62R R TT,1208018,8019227034202,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,PIRELLI,MT 21 RALLYCROSS,"1,01","101,50","81,49",PIRELLI MT21 R.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,80,-,18,62,R,R,TT
2764,0341900,PIRELLI MT 21 RALLYCROSS 120/80-19 63R R TT,1208019,8019227034196,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,PIRELLI,MT 21 RALLYCROSS,"1,01","105,50","84,20",PIRELLI MT21 R.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,80,-,19,63,R,R,TT
1063,0342300,PIRELLI MT 21 RALLYCROSS 120/90-17 64R R TT,1209017,8019227034233,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,PIRELLI,MT 21 RALLYCROSS,"1,01","105,50","84,20",PIRELLI MT21 R.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,90,-,17,64,R,R,TT
985,0342400,PIRELLI MT 21 RALLYCROSS 120/90-18 65R R TT,1209018,8019227034240,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,PIRELLI,MT 21 RALLYCROSS,"1,01","108,50","86,24",PIRELLI MT21 R.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,90,-,18,65,R,R,TT
576,0697800,PIRELLI MT 21 RALLYCROSS 130/90-17 68P R TT,1309017,8019227069785,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,PIRELLI,MT 21 RALLYCROSS,"1,01","103,00","82,51",PIRELLI MT21 R.jpg,,S.I GESTION NFU - RD 1619/2005,,130,/,90,-,17,68,P,R,TT
272,0697900,PIRELLI MT 21 RALLYCROSS 130/90-18 69R R TT,1309018,8019227069792,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,PIRELLI,MT 21 RALLYCROSS,"1,01","114,50","90,30",PIRELLI MT21 R.jpg,,S.I GESTION NFU - RD 1619/2005,,130,/,90,-,18,69,R,R,TT
738,0341000,PIRELLI MT 21 RALLYCROSS 140/80-18 70R R TT,1408018,8019227034103,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,PIRELLI,MT 21 RALLYCROSS,"1,01","112,00","88,61",PIRELLI MT21 R.jpg,,S.I GESTION NFU - RD 1619/2005,,140,/,80,-,18,70,R,R,TT
1600,0341400,PIRELLI MT 21 RALLYCROSS 80/90-21 48P F TT,809021,8019227034141,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,PIRELLI,MT 21 RALLYCROSS,"1,01","58,50","46,91",PIRELLI MT21 F.jpg,,S.I GESTION NFU - RD 1619/2005,,80,/,90,-,21,48,P,F,TT
452,0341100,PIRELLI MT 21 RALLYCROSS 90/90-21 54R F TT,909021,8019227034110,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,PIRELLI,MT 21 RALLYCROSS,"1,01","68,50","54,90",PIRELLI MT21 F.jpg,,S.I GESTION NFU - RD 1619/2005,,90,/,90,-,21,54,R,F,TT
3531,0245200,PIRELLI MT 40 TRAIL ON/OF 120/80-18 62S R TT,1208018,8019227024524,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 40 TRAIL ON/OF,"1,01","100,00","80,48",PIRELLI MT40 R.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,80,-,18,62,S,R,TT
1953,0245300,PIRELLI MT 40 TRAIL ON/OF 2.75-21 45R F TT,2.7521,8019227024531,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 40 TRAIL ON/OF,"1,01","57,50","47,44",PIRELLI MT40 F.jpg,,S.I GESTION NFU - RD 1619/2005,,2.75,,,-,21,45,R,F,TT
1621,0246500,PIRELLI MT 40 TRAIL ON/OF 4.00-18 64T R TT,4.0018,8019227024654,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 40 TRAIL ON/OF,"1,01","115,50","90,98",PIRELLI MT40 R.jpg,,S.I GESTION NFU - RD 1619/2005,,4.00,,,-,18,64,T,R,TT
1835,0245700,PIRELLI MT 40 TRAIL ON/OF 4.10-18 60R R TT,4.1018,8019227024579,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 40 TRAIL ON/OF,"1,01","95,50","77,43",PIRELLI MT40 R.jpg,,S.I GESTION NFU - RD 1619/2005,,4.10,,,-,18,60,R,R,TT
2708,0246900,PIRELLI MT 40 TRAIL ON/OF 90/90-18 57P R TT,909018,8019227024692,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 40 TRAIL ON/OF,"1,01","82,50","68,62",PIRELLI MT40 R.jpg,,S.I GESTION NFU - RD 1619/2005,REFORZADA,90,/,90,-,18,57,P,R,TT
648,1414400,PIRELLI MT 43 PROFESSIONAL 2.75-21 45P F TL,2.7521,8019227141443,01.NEUMATICOS,01.MOTO,06.TRIAL,PIRELLI,MT 43 PROFESSIONAL,"1,01","51,50","42,17",PIRELLI MT43 F.jpg,,S.I GESTION NFU - RD 1619/2005,,2.75,,,-,21,45,P,F,TL
564,1414500,PIRELLI MT 43 PROFESSIONAL 4.00-18 64P R TL,4.0018,8019227141450,01.NEUMATICOS,01.MOTO,06.TRIAL,PIRELLI,MT 43 PROFESSIONAL,"1,01","83,50","67,48",PIRELLI MT43 R.jpg,,S.I GESTION NFU - RD 1619/2005,,4.00,,,-,18,64,P,R,TL
1921,0282200,PIRELLI MT 60 100/90-19 57H F TL,1009019,8019227028225,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 60,"1,01","125,00","97,42",PIRELLI MT60 F.jpg,,S.I GESTION NFU - RD 1619/2005,,100,/,90,-,19,57,H,F,TL
1005,2046500,PIRELLI MT 60 110/90-17 60P R TT,1109017,8019227204650,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 60,"1,01","92,50","75,40",PIRELLI MT60 R.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,90,-,17,60,P,R,TT
947,0947500,PIRELLI MT 60 120/90-17 64S R TT,1209017,8019227094756,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 60,"1,01","116,00","91,32",PIRELLI MT60 R.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,90,-,17,64,S,R,TT
2149,0283000,PIRELLI MT 60 120/90-17 64T R TT,1209017,8019227028300,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 60,"1,01","100,00","80,48",PIRELLI MT60 R.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,90,-,17,64,T,R,TT
1073,0284000,PIRELLI MT 60 130/80-17 65H R TL,1308017,8019227028409,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 60,"1,01","139,50","107,24",PIRELLI MT60 R.jpg,,S.I GESTION NFU - RD 1619/2005,,130,/,80,-,17,65,H,R,TL
888,0281900,PIRELLI MT 60 140/80-17 69H R TL,1408017,8019227028195,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 60,"1,01","145,50","111,31",PIRELLI MT60 R.jpg,,S.I GESTION NFU - RD 1619/2005,,140,/,80,-,17,69,H,R,TL
974,2046400,PIRELLI MT 60 90/90-19 52P F TT,909019,8019227099553,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 60,"1,01","74,50","61,38",PIRELLI MT60 F.jpg,,S.I GESTION NFU - RD 1619/2005,,90,/,90,-,19,52,P,F,TT
844,0281800,PIRELLI MT 60 90/90-21 54H F TL,909021,8019227028188,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 60,"1,01","125,00","97,42",PIRELLI MT60 F.jpg,,S.I GESTION NFU - RD 1619/2005,,90,/,90,-,21,54,H,F,TL
1206,0283400,PIRELLI MT 60 90/90-21 54T F TT,909021,8019227028348,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 60,"1,01","102,50","82,17",PIRELLI MT60 F.jpg,,S.I GESTION NFU - RD 1619/2005,,90,/,90,-,21,54,T,F,TT
221,0802800,PIRELLI MT 60 RS CORSA 120/70R17 58V F TL,1207017,8019227080285,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 60 CORSA,"1,01","166,50","125,54",PIRELLI MT60 RS F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,70,R,17,58,V,F,TL
222,0802700,PIRELLI MT 60 RS CORSA 160/60R17 69V R TL,1606017,8019227080278,01.NEUMATICOS,01.MOTO,04.TRAIL,PIRELLI,MT 60 CORSA,"1,01","193,50","143,83",PIRELLI MT60 RS R.jpg,,S.I GESTION NFU - RD 1619/2005,,160,/,60,R,17,69,V,R,TL
1191,0317400,PIRELLI MT 75 100/80-16 50T F TL,1008016,8019227031744,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","93,50","76,07",PIRELLI MT75 F.jpg,,S.I GESTION NFU - RD 1619/2005,,100,/,80,-,16,50,T,F,TL
1674,0318000,PIRELLI MT 75 100/80-17 52H F TL,1008017,8019227031805,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","114,00","89,96",PIRELLI MT75 F.jpg,,S.I GESTION NFU - RD 1619/2005,,100,/,80,-,17,52,H,F,TL
1977,0319800,PIRELLI MT 75 100/80-17 52P R TL,1008017,8019227031980,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","89,00","73,02",PIRELLI MT75 R.jpg,,S.I GESTION NFU - RD 1619/2005,,100,/,80,-,17,52,P,R,TL
2071,2046000,PIRELLI MT 75 100/80-17 52S F TL,1008017,8019227119732,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","89,50","73,36",PIRELLI MT75 F.jpg,,S.I GESTION NFU - RD 1619/2005,,100,/,80,-,17,52,S,F,TL
2342,0318400,PIRELLI MT 75 110/80-17 57H F TL,1108017,8019227031843,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","119,50","93,69",PIRELLI MT75 F.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,80,-,17,57,H,F,TL
1052,0318500,PIRELLI MT 75 110/80-17 57P R TL,1108017,8019227031850,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","88,50","72,68",PIRELLI MT75 R.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,80,-,17,57,P,R,TL
490,0968300,PIRELLI MT 75 110/80-17 57S R TL,1108017,8019227096835,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","96,00","77,77",PIRELLI MT75 R.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,80,-,17,57,S,R,TL
269,0318800,PIRELLI MT 75 110/80-18 58H R TL,1108018,8019227031881,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","124,00","96,74",PIRELLI MT75 R.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,80,-,18,58,H,R,TL
565,0317500,PIRELLI MT 75 120/80-16 60T R TL,1208016,8019227031751,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","121,00","94,71",PIRELLI MT75 R.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,80,-,16,60,T,R,TL
292,0318100,PIRELLI MT 75 130/70-17 62H R TL,1307017,8019227031812,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","136,50","105,21",PIRELLI MT75 R.jpg,,S.I GESTION NFU - RD 1619/2005,,130,/,70,-,17,62,H,R,TL
1542,2046100,PIRELLI MT 75 130/70-17 62S R TL,1307017,8019227119749,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","114,00","89,96",PIRELLI MT75 R.jpg,,S.I GESTION NFU - RD 1619/2005,,130,/,70,-,17,62,S,R,TL
1817,0317900,PIRELLI MT 75 130/70-18 63H R TL,1307018,8019227031799,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","143,50","109,95",PIRELLI MT75 R.jpg,,S.I GESTION NFU - RD 1619/2005,,130,/,70,-,18,63,H,R,TL
395,0320100,PIRELLI MT 75 140/70-17 66H R TL,1407017,8019227032017,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","145,50","111,31",PIRELLI MT75 R.jpg,,S.I GESTION NFU - RD 1619/2005,,140,/,70,-,17,66,H,R,TL
1053,0319700,PIRELLI MT 75 90/80-17 46P F TL,908017,8019227031973,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","75,00","61,72",PIRELLI MT75 F.jpg,,S.I GESTION NFU - RD 1619/2005,,90,/,80,-,17,46,P,F,TL
1301,0968200,PIRELLI MT 75 90/80-17 46S F TL,908017,8019227096828,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","81,50","67,94",PIRELLI MT75 F.jpg,,S.I GESTION NFU - RD 1619/2005,,90,/,80,-,17,46,S,F,TL
566,0318600,PIRELLI MT 75 90/90-16 48P F TL,909016,8019227031867,01.NEUMATICOS,01.MOTO,01.CARRETERA,PIRELLI,MT 75,"1,01","71,00","59,01",PIRELLI MT75 F.jpg,,S.I GESTION NFU - RD 1619/2005,,90,/,90,-,16,48,P,F,TL
